Pathway 1	Pathway 2	Nr shared xrefs	Nr xrefs pathway 1	Nr xrefs pathway 2	Nr unique xrefs both pathways
WP1422	WP1438	0	62	14	76
WP1422	WP28	0	62	47	109
WP1422	WP262	0	62	23	85
WP1422	WP702	1	62	188	250
WP1422	WP58	0	62	41	103
WP1422	WP268	0	62	46	108
WP1422	WP384	0	62	18	80
WP1422	WP1441	0	62	113	175
WP1422	WP334	0	62	23	85
WP1422	WP49	0	62	76	138
WP1422	WP516	0	62	20	82
WP1422	WP43	0	62	71	133
WP1422	WP585	0	62	28	90
WP1422	WP1423	1	62	28	89
WP1422	WP244	0	62	67	129
WP1422	WP722	0	62	38	100
WP1422	WP686	0	62	2	64
WP1422	WP698	0	62	40	102
WP1422	WP673	0	62	47	109
WP1422	WP98	0	62	40	102
WP1422	WP1433	0	62	41	103
WP558	WP254	0	65	83	148
WP558	WP1424	0	65	28	93
WP558	WP69	0	65	135	200
WP558	WP51	4	65	153	214
WP558	WP465	0	65	74	139
WP558	WP364	0	65	100	165
WP558	WP1448	0	65	148	213
WP558	WP47	0	65	22	87
WP558	WP22	0	65	24	89
WP558	WP136	0	65	9	74
WP558	WP581	0	65	26	91
WP558	WP1443	0	65	120	185
WP558	WP666	0	65	35	100
WP558	WP236	1	65	131	195
WP558	WP497	0	65	49	114
WP558	WP320	0	65	0	65
WP558	WP167	0	65	33	98
WP558	WP197	0	65	29	94
WP558	WP195	0	65	38	103
WP558	WP534	0	65	59	124
WP558	WP696	0	65	9	74
WP558	WP205	0	65	44	109
WP558	WP107	0	65	50	115
WP558	WP311	0	65	10	75
WP558	WP661	0	65	21	86
WP558	WP531	0	65	9	74
WP558	WP411	0	65	129	194
WP558	WP706	0	65	71	136
WP558	WP715	0	65	5	70
WP558	WP272	17	65	24	72
WP558	WP306	1	65	188	252
WP558	WP732	0	65	20	85
WP558	WP35	0	65	96	161
WP558	WP545	11	65	18	72
WP558	WP23	1	65	158	222
WP558	WP179	0	65	90	155
WP558	WP430	0	65	35	100
WP558	WP410	0	65	48	113
WP558	WP1462	0	65	1	66
WP558	WP623	0	65	68	133
WP558	WP400	0	65	34	99
WP558	WP61	0	65	85	150
WP558	WP716	0	65	62	127
WP558	WP428	1	65	61	125
WP558	WP313	0	65	34	99
WP558	WP1442	0	65	120	185
WP558	WP34	0	65	30	95
WP558	WP289	0	65	160	225
WP558	WP382	0	65	162	227
WP558	WP129	0	65	31	96
WP558	WP117	1	65	103	167
WP558	WP474	2	65	66	129
WP558	WP241	0	65	43	108
WP558	WP466	0	65	49	114
WP558	WP383	0	65	38	103
WP558	WP185	0	65	99	164
WP558	WP399	1	65	98	162
WP558	WP524	0	65	37	102
WP558	WP15	5	65	191	251
WP558	WP143	0	65	43	108
WP558	WP1432	0	65	0	65
WP558	WP694	0	65	10	75
WP558	WP299	0	65	41	106
WP558	WP100	0	65	38	103
WP558	WP405	0	65	41	106
WP558	WP477	0	65	88	153
WP558	WP704	0	65	14	79
WP558	WP500	0	65	42	107
WP558	WP80	0	65	13	78
WP558	WP138	0	65	112	177
WP558	WP24	3	65	75	137
WP558	WP521	0	65	13	78
WP558	WP536	0	65	152	217
WP558	WP304	0	65	67	132
WP558	WP1435	1	65	97	161
WP558	WP134	0	65	18	83
WP558	WP712	0	65	22	87
WP558	WP357	0	65	25	90
WP558	WP691	0	65	30	95
WP558	WP229	0	65	14	79
WP558	WP1434	1	65	11	75
WP558	WP408	0	65	28	93
WP558	WP561	0	65	22	87
WP558	WP363	0	65	110	175
WP558	WP733	0	65	5	70
WP558	WP237	0	65	21	86
WP558	WP1438	0	65	14	79
WP558	WP28	0	65	47	112
WP558	WP262	0	65	23	88
WP558	WP702	0	65	188	253
WP558	WP58	0	65	41	106
WP558	WP268	0	65	46	111
WP558	WP384	0	65	18	83
WP558	WP1441	0	65	113	178
WP558	WP334	0	65	23	88
WP558	WP49	0	65	76	141
WP558	WP516	0	65	20	85
WP558	WP43	0	65	71	136
WP558	WP585	0	65	28	93
WP558	WP1423	0	65	28	93
WP558	WP244	0	65	67	132
WP558	WP722	0	65	38	103
WP558	WP686	0	65	2	67
WP558	WP698	0	65	40	105
WP558	WP673	0	65	47	112
WP558	WP98	0	65	40	105
WP558	WP1433	0	65	41	106
WP254	WP1424	0	83	28	111
WP254	WP69	4	83	135	214
WP254	WP51	1	83	153	235
WP254	WP465	1	83	74	156
WP254	WP364	8	83	100	175
WP254	WP1448	19	83	148	212
WP254	WP47	1	83	22	104
WP254	WP22	2	83	24	105
WP254	WP136	0	83	9	92
WP254	WP581	1	83	26	108
WP254	WP1443	19	83	120	184
WP254	WP666	0	83	35	118
WP254	WP236	3	83	131	211
WP254	WP497	0	83	49	132
WP254	WP320	0	83	0	83
WP254	WP167	0	83	33	116
WP254	WP197	0	83	29	112
WP254	WP195	0	83	38	121
WP254	WP534	0	83	59	142
WP254	WP696	0	83	9	92
WP254	WP205	7	83	44	120
WP254	WP107	0	83	50	133
WP254	WP311	0	83	10	93
WP254	WP661	0	83	21	104
WP254	WP531	0	83	9	92
WP254	WP411	0	83	129	212
WP254	WP706	2	83	71	152
WP254	WP715	0	83	5	88
WP254	WP272	0	83	24	107
WP254	WP306	9	83	188	262
WP254	WP732	0	83	20	103
WP254	WP35	0	83	96	179
WP254	WP545	0	83	18	101
WP254	WP23	14	83	158	227
WP254	WP179	3	83	90	170
WP254	WP430	0	83	35	118
WP254	WP410	0	83	48	131
WP254	WP1462	0	83	1	84
WP254	WP623	1	83	68	151
WP254	WP400	6	83	34	111
WP254	WP61	6	83	85	162
WP254	WP716	0	83	62	145
WP254	WP428	3	83	61	141
WP254	WP313	1	83	34	116
WP254	WP1442	19	83	120	184
WP254	WP34	0	83	30	113
WP254	WP289	2	83	160	241
WP254	WP382	21	83	162	224
WP254	WP129	1	83	31	113
WP254	WP117	0	83	103	186
WP254	WP474	4	83	66	145
WP254	WP241	0	83	43	126
WP254	WP466	0	83	49	132
WP254	WP383	0	83	38	121
WP254	WP185	2	83	99	180
WP254	WP399	4	83	98	177
WP254	WP524	1	83	37	119
WP254	WP15	3	83	191	271
WP254	WP143	0	83	43	126
WP254	WP1432	0	83	0	83
WP254	WP694	0	83	10	93
WP254	WP299	0	83	41	124
WP254	WP100	0	83	38	121
WP254	WP405	0	83	41	124
WP254	WP477	0	83	88	171
WP254	WP704	0	83	14	97
WP254	WP500	0	83	42	125
WP254	WP80	0	83	13	96
WP254	WP138	10	83	112	185
WP254	WP24	0	83	75	158
WP254	WP521	0	83	13	96
WP254	WP536	0	83	152	235
WP254	WP304	3	83	67	147
WP254	WP1435	4	83	97	176
WP254	WP134	0	83	18	101
WP254	WP712	4	83	22	101
WP254	WP357	0	83	25	108
WP254	WP691	0	83	30	113
WP254	WP229	0	83	14	97
WP254	WP1434	4	83	11	90
WP254	WP408	2	83	28	109
WP254	WP561	0	83	22	105
WP254	WP363	2	83	110	191
WP254	WP733	0	83	5	88
WP254	WP237	0	83	21	104
WP254	WP1438	1	83	14	96
WP254	WP28	3	83	47	128
WP254	WP262	9	83	23	105
WP254	WP702	0	83	188	271
WP254	WP58	0	83	41	124
WP254	WP268	1	83	46	129
WP254	WP384	16	83	18	85
WP254	WP1441	19	83	113	177
WP254	WP334	0	83	23	106
WP254	WP49	6	83	76	153
WP254	WP516	0	83	20	103
WP254	WP43	0	83	71	154
WP254	WP585	0	83	28	111
WP254	WP1423	0	83	28	111
WP254	WP244	5	83	67	145
WP254	WP722	1	83	38	120
WP254	WP686	0	83	2	85
WP254	WP698	0	83	40	123
WP254	WP673	3	83	47	127
WP254	WP98	0	83	40	123
WP254	WP1433	10	83	41	124
WP1424	WP69	0	28	135	163
WP1424	WP51	0	28	153	181
WP1424	WP465	0	28	74	102
WP1424	WP364	0	28	100	128
WP1424	WP1448	0	28	148	176
WP1424	WP47	0	28	22	50
WP1424	WP22	0	28	24	52
WP1424	WP136	0	28	9	37
WP1424	WP581	0	28	26	54
WP1424	WP1443	0	28	120	148
WP1424	WP666	0	28	35	63
WP1424	WP236	0	28	131	159
WP1424	WP497	0	28	49	77
WP1424	WP320	0	28	0	28
WP1424	WP167	0	28	33	61
WP1424	WP197	0	28	29	57
WP1424	WP195	0	28	38	66
WP1424	WP534	0	28	59	87
WP1424	WP696	0	28	9	37
WP1424	WP205	0	28	44	72
WP1424	WP107	0	28	50	78
WP1424	WP311	0	28	10	38
WP1424	WP661	0	28	21	49
WP1424	WP531	0	28	9	37
WP1424	WP411	0	28	129	157
WP1424	WP706	0	28	71	99
WP1424	WP715	0	28	5	33
WP1424	WP272	0	28	24	52
WP1424	WP306	0	28	188	216
WP1424	WP732	0	28	20	48
WP1424	WP35	0	28	96	124
WP1424	WP545	0	28	18	46
WP1424	WP23	0	28	158	186
WP1424	WP179	0	28	90	118
WP1424	WP430	0	28	35	63
WP1424	WP410	0	28	48	76
WP1424	WP1462	0	28	1	29
WP1424	WP623	0	28	68	96
WP1424	WP400	0	28	34	62
WP1424	WP61	0	28	85	113
WP1424	WP716	0	28	62	90
WP1424	WP428	0	28	61	89
WP1424	WP313	0	28	34	62
WP1424	WP1442	0	28	120	148
WP1424	WP34	0	28	30	58
WP1424	WP289	0	28	160	188
WP1424	WP382	0	28	162	190
WP1424	WP129	0	28	31	59
WP1424	WP117	0	28	103	131
WP1424	WP474	0	28	66	94
WP1424	WP241	0	28	43	71
WP1424	WP466	0	28	49	77
WP1424	WP383	0	28	38	66
WP1424	WP185	0	28	99	127
WP1424	WP399	0	28	98	126
WP1424	WP524	0	28	37	65
WP1424	WP15	0	28	191	219
WP1424	WP143	0	28	43	71
WP1424	WP1432	0	28	0	28
WP1424	WP694	0	28	10	38
WP1424	WP299	0	28	41	69
WP1424	WP100	0	28	38	66
WP1424	WP405	0	28	41	69
WP1424	WP477	0	28	88	116
WP1424	WP704	0	28	14	42
WP1424	WP500	0	28	42	70
WP1424	WP80	0	28	13	41
WP1424	WP138	0	28	112	140
WP1424	WP24	0	28	75	103
WP1424	WP521	0	28	13	41
WP1424	WP536	0	28	152	180
WP1424	WP304	0	28	67	95
WP1424	WP1435	0	28	97	125
WP1424	WP134	0	28	18	46
WP1424	WP712	0	28	22	50
WP1424	WP357	0	28	25	53
WP1424	WP691	0	28	30	58
WP1424	WP229	0	28	14	42
WP1424	WP1434	0	28	11	39
WP1424	WP408	0	28	28	56
WP1424	WP561	0	28	22	50
WP1424	WP363	0	28	110	138
WP1424	WP733	0	28	5	33
WP1424	WP237	0	28	21	49
WP1424	WP1438	0	28	14	42
WP1424	WP28	0	28	47	75
WP1424	WP262	0	28	23	51
WP1424	WP702	0	28	188	216
WP1424	WP58	0	28	41	69
WP1424	WP268	0	28	46	74
WP1424	WP384	0	28	18	46
WP1424	WP1441	0	28	113	141
WP1424	WP334	0	28	23	51
WP1424	WP49	0	28	76	104
WP1424	WP516	0	28	20	48
WP1424	WP43	0	28	71	99
WP1424	WP585	0	28	28	56
WP1424	WP1423	8	28	28	51
WP1424	WP244	0	28	67	95
WP1424	WP722	0	28	38	66
WP1424	WP686	0	28	2	30
WP1424	WP698	0	28	40	68
WP1424	WP673	0	28	47	75
WP1424	WP98	0	28	40	68
WP1424	WP1433	0	28	41	69
WP69	WP51	21	135	153	267
WP69	WP465	0	135	74	209
WP69	WP364	24	135	100	211
WP69	WP1448	13	135	148	273
WP69	WP47	1	135	22	156
WP69	WP22	13	135	24	146
WP69	WP136	0	135	9	144
WP69	WP581	15	135	26	146
WP69	WP1443	10	135	120	245
WP69	WP666	5	135	35	165
WP69	WP236	6	135	131	260
WP69	WP497	0	135	49	184
WP69	WP320	0	135	0	135
WP69	WP167	0	135	33	168
WP69	WP197	0	135	29	164
WP69	WP195	0	135	38	173
WP69	WP534	0	135	59	194
WP69	WP696	0	135	9	144
WP69	WP205	19	135	44	160
WP69	WP107	0	135	50	185
WP69	WP311	0	135	10	145
WP69	WP661	0	135	21	156
WP69	WP531	0	135	9	144
WP69	WP411	0	135	129	264
WP69	WP706	1	135	71	205
WP69	WP715	0	135	5	140
WP69	WP272	0	135	24	159
WP69	WP306	25	135	188	298
WP69	WP732	5	135	20	151
WP69	WP35	2	135	96	229
WP69	WP545	0	135	18	153
WP69	WP23	53	135	158	240
WP69	WP179	2	135	90	223
WP69	WP430	0	135	35	170
WP69	WP410	1	135	48	182
WP69	WP1462	0	135	1	136
WP69	WP623	0	135	68	203
WP69	WP400	6	135	34	163
WP69	WP61	8	135	85	212
WP69	WP716	0	135	62	197
WP69	WP428	3	135	61	193
WP69	WP313	20	135	34	149
WP69	WP1442	10	135	120	245
WP69	WP34	1	135	30	164
WP69	WP289	7	135	160	288
WP69	WP382	21	135	162	276
WP69	WP129	0	135	31	166
WP69	WP117	0	135	103	238
WP69	WP474	3	135	66	198
WP69	WP241	0	135	43	178
WP69	WP466	0	135	49	184
WP69	WP383	0	135	38	173
WP69	WP185	25	135	99	209
WP69	WP399	4	135	98	229
WP69	WP524	4	135	37	168
WP69	WP15	0	135	191	326
WP69	WP143	0	135	43	178
WP69	WP1432	0	135	0	135
WP69	WP694	0	135	10	145
WP69	WP299	0	135	41	176
WP69	WP100	0	135	38	173
WP69	WP405	0	135	41	176
WP69	WP477	0	135	88	223
WP69	WP704	0	135	14	149
WP69	WP500	0	135	42	177
WP69	WP80	0	135	13	148
WP69	WP138	8	135	112	239
WP69	WP24	0	135	75	210
WP69	WP521	0	135	13	148
WP69	WP536	3	135	152	284
WP69	WP304	27	135	67	175
WP69	WP1435	4	135	97	228
WP69	WP134	0	135	18	153
WP69	WP712	7	135	22	152
WP69	WP357	0	135	25	160
WP69	WP691	0	135	30	165
WP69	WP229	0	135	14	149
WP69	WP1434	3	135	11	143
WP69	WP408	1	135	28	162
WP69	WP561	0	135	22	157
WP69	WP363	6	135	110	239
WP69	WP733	0	135	5	140
WP69	WP237	0	135	21	156
WP69	WP1438	0	135	14	149
WP69	WP28	2	135	47	182
WP69	WP262	1	135	23	158
WP69	WP702	0	135	188	323
WP69	WP58	0	135	41	176
WP69	WP268	2	135	46	181
WP69	WP384	1	135	18	152
WP69	WP1441	10	135	113	238
WP69	WP334	0	135	23	158
WP69	WP49	29	135	76	182
WP69	WP516	0	135	20	155
WP69	WP43	0	135	71	206
WP69	WP585	11	135	28	152
WP69	WP1423	0	135	28	163
WP69	WP244	11	135	67	191
WP69	WP722	10	135	38	164
WP69	WP686	0	135	2	137
WP69	WP698	0	135	40	175
WP69	WP673	12	135	47	170
WP69	WP98	0	135	40	175
WP69	WP1433	1	135	41	176
WP51	WP465	0	153	74	227
WP51	WP364	12	153	100	241
WP51	WP1448	14	153	148	287
WP51	WP47	0	153	22	175
WP51	WP22	5	153	24	172
WP51	WP136	0	153	9	162
WP51	WP581	7	153	26	172
WP51	WP1443	14	153	120	259
WP51	WP666	4	153	35	184
WP51	WP236	0	153	131	284
WP51	WP497	0	153	49	202
WP51	WP320	0	153	0	153
WP51	WP167	0	153	33	186
WP51	WP197	0	153	29	182
WP51	WP195	0	153	38	191
WP51	WP534	0	153	59	212
WP51	WP696	0	153	9	162
WP51	WP205	7	153	44	190
WP51	WP107	0	153	50	203
WP51	WP311	0	153	10	163
WP51	WP661	0	153	21	174
WP51	WP531	0	153	9	162
WP51	WP411	0	153	129	282
WP51	WP706	0	153	71	224
WP51	WP715	0	153	5	158
WP51	WP272	1	153	24	176
WP51	WP306	49	153	188	292
WP51	WP732	5	153	20	169
WP51	WP35	9	153	96	240
WP51	WP545	0	153	18	171
WP51	WP23	26	153	158	285
WP51	WP179	0	153	90	243
WP51	WP430	0	153	35	188
WP51	WP410	1	153	48	200
WP51	WP1462	0	153	1	154
WP51	WP623	0	153	68	221
WP51	WP400	2	153	34	185
WP51	WP61	6	153	85	232
WP51	WP716	0	153	62	215
WP51	WP428	3	153	61	211
WP51	WP313	13	153	34	174
WP51	WP1442	14	153	120	259
WP51	WP34	0	153	30	183
WP51	WP289	3	153	160	310
WP51	WP382	26	153	162	289
WP51	WP129	0	153	31	184
WP51	WP117	3	153	103	253
WP51	WP474	4	153	66	215
WP51	WP241	0	153	43	196
WP51	WP466	0	153	49	202
WP51	WP383	3	153	38	188
WP51	WP185	29	153	99	223
WP51	WP399	2	153	98	249
WP51	WP524	20	153	37	170
WP51	WP15	1	153	191	343
WP51	WP143	0	153	43	196
WP51	WP1432	0	153	0	153
WP51	WP694	0	153	10	163
WP51	WP299	0	153	41	194
WP51	WP100	0	153	38	191
WP51	WP405	0	153	41	194
WP51	WP477	0	153	88	241
WP51	WP704	0	153	14	167
WP51	WP500	0	153	42	195
WP51	WP80	0	153	13	166
WP51	WP138	7	153	112	258
WP51	WP24	2	153	75	226
WP51	WP521	0	153	13	166
WP51	WP536	7	153	152	298
WP51	WP304	9	153	67	211
WP51	WP1435	2	153	97	248
WP51	WP134	0	153	18	171
WP51	WP712	4	153	22	173
WP51	WP357	0	153	25	178
WP51	WP691	0	153	30	183
WP51	WP229	1	153	14	166
WP51	WP1434	3	153	11	161
WP51	WP408	0	153	28	181
WP51	WP561	0	153	22	175
WP51	WP363	6	153	110	257
WP51	WP733	0	153	5	158
WP51	WP237	0	153	21	174
WP51	WP1438	0	153	14	167
WP51	WP28	0	153	47	200
WP51	WP262	1	153	23	176
WP51	WP702	0	153	188	341
WP51	WP58	5	153	41	189
WP51	WP268	0	153	46	199
WP51	WP384	0	153	18	171
WP51	WP1441	14	153	113	252
WP51	WP334	0	153	23	176
WP51	WP49	15	153	76	214
WP51	WP516	0	153	20	173
WP51	WP43	0	153	71	224
WP51	WP585	1	153	28	180
WP51	WP1423	0	153	28	181
WP51	WP244	12	153	67	208
WP51	WP722	7	153	38	185
WP51	WP686	0	153	2	155
WP51	WP698	0	153	40	193
WP51	WP673	9	153	47	191
WP51	WP98	0	153	40	193
WP51	WP1433	1	153	41	194
WP465	WP364	0	74	100	174
WP465	WP1448	0	74	148	222
WP465	WP47	0	74	22	96
WP465	WP22	0	74	24	98
WP465	WP136	0	74	9	83
WP465	WP581	0	74	26	100
WP465	WP1443	0	74	120	194
WP465	WP666	0	74	35	109
WP465	WP236	0	74	131	205
WP465	WP497	0	74	49	123
WP465	WP320	0	74	0	74
WP465	WP167	0	74	33	107
WP465	WP197	1	74	29	102
WP465	WP195	0	74	38	112
WP465	WP534	1	74	59	132
WP465	WP696	3	74	9	83
WP465	WP205	0	74	44	118
WP465	WP107	0	74	50	124
WP465	WP311	2	74	10	82
WP465	WP661	0	74	21	95
WP465	WP531	0	74	9	83
WP465	WP411	1	74	129	202
WP465	WP706	3	74	71	142
WP465	WP715	0	74	5	79
WP465	WP272	0	74	24	98
WP465	WP306	0	74	188	262
WP465	WP732	0	74	20	94
WP465	WP35	0	74	96	170
WP465	WP545	0	74	18	92
WP465	WP23	0	74	158	232
WP465	WP179	1	74	90	163
WP465	WP430	0	74	35	109
WP465	WP410	0	74	48	122
WP465	WP1462	0	74	1	75
WP465	WP623	0	74	68	142
WP465	WP400	0	74	34	108
WP465	WP61	0	74	85	159
WP465	WP716	3	74	62	133
WP465	WP428	0	74	61	135
WP465	WP313	0	74	34	108
WP465	WP1442	0	74	120	194
WP465	WP34	1	74	30	103
WP465	WP289	0	74	160	234
WP465	WP382	0	74	162	236
WP465	WP129	0	74	31	105
WP465	WP117	0	74	103	177
WP465	WP474	0	74	66	140
WP465	WP241	0	74	43	117
WP465	WP466	0	74	49	123
WP465	WP383	0	74	38	112
WP465	WP185	0	74	99	173
WP465	WP399	0	74	98	172
WP465	WP524	0	74	37	111
WP465	WP15	2	74	191	263
WP465	WP143	5	74	43	112
WP465	WP1432	0	74	0	74
WP465	WP694	1	74	10	84
WP465	WP299	4	74	41	111
WP465	WP100	0	74	38	112
WP465	WP405	0	74	41	115
WP465	WP477	0	74	88	162
WP465	WP704	1	74	14	88
WP465	WP500	0	74	42	116
WP465	WP80	0	74	13	87
WP465	WP138	3	74	112	183
WP465	WP24	0	74	75	149
WP465	WP521	1	74	13	86
WP465	WP536	0	74	152	226
WP465	WP304	0	74	67	141
WP465	WP1435	0	74	97	171
WP465	WP134	0	74	18	92
WP465	WP712	0	74	22	96
WP465	WP357	3	74	25	96
WP465	WP691	5	74	30	104
WP465	WP229	1	74	14	87
WP465	WP1434	0	74	11	85
WP465	WP408	2	74	28	100
WP465	WP561	0	74	22	96
WP465	WP363	0	74	110	184
WP465	WP733	0	74	5	79
WP465	WP237	0	74	21	95
WP465	WP1438	0	74	14	88
WP465	WP28	0	74	47	121
WP465	WP262	0	74	23	97
WP465	WP702	13	74	188	262
WP465	WP58	0	74	41	115
WP465	WP268	0	74	46	120
WP465	WP384	0	74	18	92
WP465	WP1441	0	74	113	187
WP465	WP334	0	74	23	97
WP465	WP49	0	74	76	150
WP465	WP516	0	74	20	94
WP465	WP43	12	74	71	145
WP465	WP585	0	74	28	102
WP465	WP1423	0	74	28	102
WP465	WP244	0	74	67	141
WP465	WP722	0	74	38	112
WP465	WP686	0	74	2	76
WP465	WP698	0	74	40	114
WP465	WP673	0	74	47	121
WP465	WP98	0	74	40	114
WP465	WP1433	0	74	41	115
WP364	WP1448	20	100	148	229
WP364	WP47	1	100	22	121
WP364	WP22	14	100	24	110
WP364	WP136	0	100	9	109
WP364	WP581	12	100	26	114
WP364	WP1443	20	100	120	201
WP364	WP666	4	100	35	131
WP364	WP236	10	100	131	221
WP364	WP497	0	100	49	149
WP364	WP320	0	100	0	100
WP364	WP167	0	100	33	133
WP364	WP197	0	100	29	129
WP364	WP195	0	100	38	138
WP364	WP534	0	100	59	159
WP364	WP696	0	100	9	109
WP364	WP205	22	100	44	122
WP364	WP107	2	100	50	148
WP364	WP311	0	100	10	110
WP364	WP661	0	100	21	121
WP364	WP531	0	100	9	109
WP364	WP411	0	100	129	229
WP364	WP706	5	100	71	166
WP364	WP715	0	100	5	105
WP364	WP272	0	100	24	124
WP364	WP306	23	100	188	265
WP364	WP732	6	100	20	115
WP364	WP35	2	100	96	194
WP364	WP545	0	100	18	118
WP364	WP23	37	100	158	221
WP364	WP179	4	100	90	186
WP364	WP430	0	100	35	135
WP364	WP410	2	100	48	146
WP364	WP1462	0	100	1	101
WP364	WP623	0	100	68	168
WP364	WP400	12	100	34	122
WP364	WP61	11	100	85	174
WP364	WP716	0	100	62	162
WP364	WP428	6	100	61	155
WP364	WP313	17	100	34	117
WP364	WP1442	20	100	120	201
WP364	WP34	1	100	30	129
WP364	WP289	6	100	160	254
WP364	WP382	25	100	162	237
WP364	WP129	0	100	31	131
WP364	WP117	0	100	103	203
WP364	WP474	2	100	66	164
WP364	WP241	0	100	43	143
WP364	WP466	0	100	49	149
WP364	WP383	0	100	38	138
WP364	WP185	15	100	99	184
WP364	WP399	19	100	98	179
WP364	WP524	4	100	37	133
WP364	WP15	2	100	191	289
WP364	WP143	0	100	43	143
WP364	WP1432	0	100	0	100
WP364	WP694	0	100	10	110
WP364	WP299	0	100	41	141
WP364	WP100	0	100	38	138
WP364	WP405	0	100	41	141
WP364	WP477	2	100	88	186
WP364	WP704	0	100	14	114
WP364	WP500	16	100	42	126
WP364	WP80	0	100	13	113
WP364	WP138	17	100	112	195
WP364	WP24	0	100	75	175
WP364	WP521	0	100	13	113
WP364	WP536	1	100	152	251
WP364	WP304	26	100	67	141
WP364	WP1435	19	100	97	178
WP364	WP134	0	100	18	118
WP364	WP712	7	100	22	117
WP364	WP357	0	100	25	125
WP364	WP691	0	100	30	130
WP364	WP229	0	100	14	114
WP364	WP1434	4	100	11	107
WP364	WP408	3	100	28	125
WP364	WP561	0	100	22	122
WP364	WP363	12	100	110	198
WP364	WP733	2	100	5	103
WP364	WP237	0	100	21	121
WP364	WP1438	0	100	14	114
WP364	WP28	3	100	47	146
WP364	WP262	5	100	23	122
WP364	WP702	0	100	188	288
WP364	WP58	0	100	41	141
WP364	WP268	2	100	46	146
WP364	WP384	3	100	18	115
WP364	WP1441	20	100	113	194
WP364	WP334	0	100	23	123
WP364	WP49	30	100	76	146
WP364	WP516	2	100	20	118
WP364	WP43	0	100	71	171
WP364	WP585	8	100	28	120
WP364	WP1423	0	100	28	128
WP364	WP244	15	100	67	152
WP364	WP722	8	100	38	131
WP364	WP686	0	100	2	102
WP364	WP698	0	100	40	140
WP364	WP673	16	100	47	131
WP364	WP98	0	100	40	140
WP364	WP1433	3	100	41	141
WP1448	WP47	0	148	22	170
WP1448	WP22	7	148	24	165
WP1448	WP136	0	148	9	157
WP1448	WP581	9	148	26	167
WP1448	WP1443	120	148	120	150
WP1448	WP666	4	148	35	179
WP1448	WP236	4	148	131	276
WP1448	WP497	0	148	49	197
WP1448	WP320	0	148	0	148
WP1448	WP167	0	148	33	181
WP1448	WP197	0	148	29	177
WP1448	WP195	6	148	38	181
WP1448	WP534	0	148	59	207
WP1448	WP696	0	148	9	157
WP1448	WP205	7	148	44	185
WP1448	WP107	0	148	50	198
WP1448	WP311	0	148	10	158
WP1448	WP661	0	148	21	169
WP1448	WP531	0	148	9	157
WP1448	WP411	0	148	129	277
WP1448	WP706	4	148	71	215
WP1448	WP715	0	148	5	153
WP1448	WP272	0	148	24	172
WP1448	WP306	21	148	188	315
WP1448	WP732	4	148	20	165
WP1448	WP35	0	148	96	244
WP1448	WP545	0	148	18	166
WP1448	WP23	21	148	158	288
WP1448	WP179	1	148	90	238
WP1448	WP430	0	148	35	183
WP1448	WP410	1	148	48	196
WP1448	WP1462	0	148	1	149
WP1448	WP623	0	148	68	216
WP1448	WP400	7	148	34	175
WP1448	WP61	8	148	85	225
WP1448	WP716	0	148	62	210
WP1448	WP428	4	148	61	205
WP1448	WP313	8	148	34	174
WP1448	WP1442	120	148	120	150
WP1448	WP34	0	148	30	178
WP1448	WP289	5	148	160	303
WP1448	WP382	31	148	162	280
WP1448	WP129	1	148	31	178
WP1448	WP117	0	148	103	251
WP1448	WP474	3	148	66	211
WP1448	WP241	0	148	43	191
WP1448	WP466	0	148	49	197
WP1448	WP383	0	148	38	186
WP1448	WP185	12	148	99	235
WP1448	WP399	4	148	98	242
WP1448	WP524	6	148	37	179
WP1448	WP15	6	148	191	333
WP1448	WP143	0	148	43	191
WP1448	WP1432	0	148	0	148
WP1448	WP694	0	148	10	158
WP1448	WP299	0	148	41	189
WP1448	WP100	0	148	38	186
WP1448	WP405	0	148	41	189
WP1448	WP477	0	148	88	236
WP1448	WP704	0	148	14	162
WP1448	WP500	0	148	42	190
WP1448	WP80	0	148	13	161
WP1448	WP138	7	148	112	253
WP1448	WP24	0	148	75	223
WP1448	WP521	0	148	13	161
WP1448	WP536	0	148	152	300
WP1448	WP304	11	148	67	208
WP1448	WP1435	4	148	97	241
WP1448	WP134	0	148	18	166
WP1448	WP712	9	148	22	163
WP1448	WP357	0	148	25	173
WP1448	WP691	0	148	30	178
WP1448	WP229	0	148	14	162
WP1448	WP1434	8	148	11	151
WP1448	WP408	4	148	28	172
WP1448	WP561	0	148	22	170
WP1448	WP363	8	148	110	250
WP1448	WP733	0	148	5	153
WP1448	WP237	0	148	21	169
WP1448	WP1438	0	148	14	162
WP1448	WP28	4	148	47	193
WP1448	WP262	16	148	23	170
WP1448	WP702	0	148	188	336
WP1448	WP58	0	148	41	189
WP1448	WP268	1	148	46	194
WP1448	WP384	5	148	18	161
WP1448	WP1441	113	148	113	150
WP1448	WP334	0	148	23	171
WP1448	WP49	23	148	76	205
WP1448	WP516	0	148	20	168
WP1448	WP43	0	148	71	219
WP1448	WP585	6	148	28	172
WP1448	WP1423	0	148	28	176
WP1448	WP244	9	148	67	206
WP1448	WP722	9	148	38	178
WP1448	WP686	0	148	2	150
WP1448	WP698	0	148	40	188
WP1448	WP673	7	148	47	188
WP1448	WP98	0	148	40	188
WP1448	WP1433	8	148	41	189
WP47	WP22	0	22	24	46
WP47	WP136	0	22	9	31
